method,protein,ligand,affinity,output_file
qvina,8SPD,ligand_688,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_688_out.pdbqt
qvina,8SPD,ligand_689,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_689_out.pdbqt
qvina,8SPD,ligand_690,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_690_out.pdbqt
qvina,8SPD,ligand_691,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_691_out.pdbqt
qvina,8SPD,ligand_692,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_692_out.pdbqt
qvina,8SPD,ligand_693,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_693_out.pdbqt
qvina,8SPD,ligand_694,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_694_out.pdbqt
qvina,8SPD,ligand_695,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_695_out.pdbqt
qvina,8SPD,ligand_696,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_696_out.pdbqt
qvina,8SPD,ligand_697,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_697_out.pdbqt
qvina,8SPD,ligand_698,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_698_out.pdbqt
qvina,8SPD,ligand_699,,
qvina,8SPD,ligand_700,,
qvina,8SPD,ligand_701,,
qvina,8SPD,ligand_702,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_702_out.pdbqt
qvina,8SPD,ligand_703,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_703_out.pdbqt
qvina,8SPD,ligand_704,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_704_out.pdbqt
qvina,8SPD,ligand_705,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_705_out.pdbqt
qvina,8SPD,ligand_706,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_706_out.pdbqt
qvina,8SPD,ligand_707,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_707_out.pdbqt
qvina,8SPD,ligand_708,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_708_out.pdbqt
qvina,8SPD,ligand_709,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_709_out.pdbqt
qvina,8SPD,ligand_710,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_710_out.pdbqt
qvina,8SPD,ligand_711,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_711_out.pdbqt
qvina,8SPD,ligand_712,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_712_out.pdbqt
qvina,8SPD,ligand_713,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_713_out.pdbqt
qvina,8SPD,ligand_714,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_714_out.pdbqt
qvina,8SPD,ligand_715,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_715_out.pdbqt
qvina,8SPD,ligand_716,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_716_out.pdbqt
qvina,8SPD,ligand_717,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_717_out.pdbqt
qvina,8SPD,ligand_718,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_718_out.pdbqt
qvina,8SPD,ligand_719,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_719_out.pdbqt
qvina,8SPD,ligand_720,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_720_out.pdbqt
qvina,8SPD,ligand_721,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_721_out.pdbqt
qvina,8SPD,ligand_722,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_722_out.pdbqt
qvina,8SPD,ligand_723,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_723_out.pdbqt
qvina,8SPD,ligand_724,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_724_out.pdbqt
qvina,8SPD,ligand_725,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_725_out.pdbqt
qvina,8SPD,ligand_726,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_726_out.pdbqt
qvina,8SPD,ligand_727,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_727_out.pdbqt
qvina,8SPD,ligand_728,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_728_out.pdbqt
qvina,8SPD,ligand_729,-6.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_729_out.pdbqt
qvina,8SPD,ligand_730,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_730_out.pdbqt
qvina,8SPD,ligand_731,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_731_out.pdbqt
qvina,8SPD,ligand_732,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_732_out.pdbqt
qvina,8SPD,ligand_733,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_733_out.pdbqt
qvina,8SPD,ligand_734,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_734_out.pdbqt
qvina,8SPD,ligand_735,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_735_out.pdbqt
qvina,8SPD,ligand_736,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_736_out.pdbqt
qvina,8SPD,ligand_737,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_737_out.pdbqt
qvina,8SPD,ligand_738,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_738_out.pdbqt
qvina,8SPD,ligand_739,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_739_out.pdbqt
qvina,8SPD,ligand_740,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_740_out.pdbqt
qvina,8SPD,ligand_741,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_741_out.pdbqt
qvina,8SPD,ligand_742,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_742_out.pdbqt
qvina,8SPD,ligand_743,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_743_out.pdbqt
qvina,8SPD,ligand_744,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_744_out.pdbqt
qvina,8SPD,ligand_745,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_745_out.pdbqt
qvina,8SPD,ligand_746,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_746_out.pdbqt
qvina,8SPD,ligand_747,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_747_out.pdbqt
qvina,8SPD,ligand_748,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_748_out.pdbqt
qvina,8SPD,ligand_749,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_749_out.pdbqt
qvina,8SPD,ligand_750,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_750_out.pdbqt
qvina,8SPD,ligand_751,-4.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_751_out.pdbqt
qvina,8SPD,ligand_752,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_752_out.pdbqt
qvina,8SPD,ligand_753,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_753_out.pdbqt
qvina,8SPD,ligand_754,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_754_out.pdbqt
qvina,8SPD,ligand_755,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_755_out.pdbqt
qvina,8SPD,ligand_756,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_756_out.pdbqt
qvina,8SPD,ligand_757,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_757_out.pdbqt
qvina,8SPD,ligand_758,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_758_out.pdbqt
qvina,8SPD,ligand_759,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_759_out.pdbqt
qvina,8SPD,ligand_760,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_760_out.pdbqt
qvina,8SPD,ligand_761,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_761_out.pdbqt
qvina,8SPD,ligand_762,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_762_out.pdbqt
qvina,8SPD,ligand_763,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_763_out.pdbqt
qvina,8SPD,ligand_764,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_764_out.pdbqt
qvina,8SPD,ligand_765,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_765_out.pdbqt
qvina,8SPD,ligand_766,-6.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_766_out.pdbqt
qvina,8SPD,ligand_767,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_767_out.pdbqt
qvina,8SPD,ligand_768,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_768_out.pdbqt
qvina,8SPD,ligand_769,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_769_out.pdbqt
qvina,8SPD,ligand_770,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_770_out.pdbqt
qvina,8SPD,ligand_771,-6.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_771_out.pdbqt
qvina,8SPD,ligand_772,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_772_out.pdbqt
qvina,8SPD,ligand_773,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_773_out.pdbqt
qvina,8SPD,ligand_774,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_774_out.pdbqt
qvina,8SPD,ligand_775,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_775_out.pdbqt
qvina,8SPD,ligand_776,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_776_out.pdbqt
qvina,8SPD,ligand_777,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_777_out.pdbqt
qvina,8SPD,ligand_778,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_778_out.pdbqt
qvina,8SPD,ligand_779,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_779_out.pdbqt
qvina,8SPD,ligand_780,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_780_out.pdbqt
qvina,8SPD,ligand_781,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_781_out.pdbqt
qvina,8SPD,ligand_782,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_782_out.pdbqt
qvina,8SPD,ligand_783,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_783_out.pdbqt
qvina,8SPD,ligand_784,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_784_out.pdbqt
qvina,8SPD,ligand_785,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_785_out.pdbqt
qvina,8SPD,ligand_786,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_786_out.pdbqt
qvina,8SPD,ligand_787,-6.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_787_out.pdbqt
qvina,8SPD,ligand_788,-6.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_788_out.pdbqt
qvina,8SPD,ligand_789,-5.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_789_out.pdbqt
qvina,8SPD,ligand_790,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_790_out.pdbqt
qvina,8SPD,ligand_791,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_791_out.pdbqt
qvina,8SPD,ligand_792,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_792_out.pdbqt
qvina,8SPD,ligand_793,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_793_out.pdbqt
qvina,8SPD,ligand_794,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_794_out.pdbqt
qvina,8SPD,ligand_795,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_795_out.pdbqt
qvina,8SPD,ligand_796,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_796_out.pdbqt
qvina,8SPD,ligand_797,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_797_out.pdbqt
qvina,8SPD,ligand_798,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_798_out.pdbqt
qvina,8SPD,ligand_799,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_799_out.pdbqt
qvina,8SPD,ligand_800,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_800_out.pdbqt
qvina,8SPD,ligand_801,-5.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_801_out.pdbqt
qvina,8SPD,ligand_802,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_802_out.pdbqt
qvina,8SPD,ligand_803,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_803_out.pdbqt
qvina,8SPD,ligand_804,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_804_out.pdbqt
qvina,8SPD,ligand_805,,
qvina,8SPD,ligand_806,,
qvina,8SPD,ligand_807,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_807_out.pdbqt
qvina,8SPD,ligand_808,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_808_out.pdbqt
qvina,8SPD,ligand_809,,
qvina,8SPD,ligand_810,,
qvina,8SPD,ligand_811,,
qvina,8SPD,ligand_812,,
qvina,8SPD,ligand_813,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_813_out.pdbqt
qvina,8SPD,ligand_814,-4.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_814_out.pdbqt
qvina,8SPD,ligand_815,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_815_out.pdbqt
qvina,8SPD,ligand_816,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_816_out.pdbqt
qvina,8SPD,ligand_817,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_817_out.pdbqt
qvina,8SPD,ligand_818,-4.9,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_818_out.pdbqt
qvina,8SPD,ligand_819,,
qvina,8SPD,ligand_820,,
qvina,8SPD,ligand_821,,
qvina,8SPD,ligand_822,,
qvina,8SPD,ligand_823,,
qvina,8SPD,ligand_824,-3.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_824_out.pdbqt
qvina,8SPD,ligand_825,-3.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_825_out.pdbqt
qvina,8SPD,ligand_826,-3.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_826_out.pdbqt
qvina,8SPD,ligand_827,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_827_out.pdbqt
qvina,8SPD,ligand_828,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_828_out.pdbqt
qvina,8SPD,ligand_829,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_829_out.pdbqt
qvina,8SPD,ligand_830,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_830_out.pdbqt
qvina,8SPD,ligand_831,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_831_out.pdbqt
qvina,8SPD,ligand_832,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_832_out.pdbqt
qvina,8SPD,ligand_833,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_833_out.pdbqt
qvina,8SPD,ligand_834,-3.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_834_out.pdbqt
qvina,8SPD,ligand_835,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_835_out.pdbqt
qvina,8SPD,ligand_836,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_836_out.pdbqt
qvina,8SPD,ligand_837,-4.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_837_out.pdbqt
qvina,8SPD,ligand_838,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_838_out.pdbqt
qvina,8SPD,ligand_839,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_839_out.pdbqt
qvina,8SPD,ligand_840,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_840_out.pdbqt
qvina,8SPD,ligand_841,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_841_out.pdbqt
qvina,8SPD,ligand_842,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_842_out.pdbqt
qvina,8SPD,ligand_843,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_843_out.pdbqt
qvina,8SPD,ligand_844,-4.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_844_out.pdbqt
qvina,8SPD,ligand_845,-4.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_845_out.pdbqt
qvina,8SPD,ligand_846,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_846_out.pdbqt
qvina,8SPD,ligand_847,-4.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_847_out.pdbqt
qvina,8SPD,ligand_848,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_848_out.pdbqt
qvina,8SPD,ligand_849,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_849_out.pdbqt
qvina,8SPD,ligand_850,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_850_out.pdbqt
qvina,8SPD,ligand_851,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_851_out.pdbqt
qvina,8SPD,ligand_852,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_852_out.pdbqt
qvina,8SPD,ligand_853,-4.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_853_out.pdbqt
qvina,8SPD,ligand_854,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_854_out.pdbqt
qvina,8SPD,ligand_855,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_855_out.pdbqt
qvina,8SPD,ligand_856,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_856_out.pdbqt
qvina,8SPD,ligand_857,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_857_out.pdbqt
qvina,8SPD,ligand_858,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_858_out.pdbqt
qvina,8SPD,ligand_859,-4.7,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_859_out.pdbqt
qvina,8SPD,ligand_860,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_860_out.pdbqt
qvina,8SPD,ligand_861,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_861_out.pdbqt
qvina,8SPD,ligand_862,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_862_out.pdbqt
qvina,8SPD,ligand_863,-5.6,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_863_out.pdbqt
qvina,8SPD,ligand_864,-5.3,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_864_out.pdbqt
qvina,8SPD,ligand_865,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_865_out.pdbqt
qvina,8SPD,ligand_866,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_866_out.pdbqt
qvina,8SPD,ligand_867,-5.8,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_867_out.pdbqt
qvina,8SPD,ligand_868,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_868_out.pdbqt
qvina,8SPD,ligand_869,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_869_out.pdbqt
qvina,8SPD,ligand_870,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_870_out.pdbqt
qvina,8SPD,ligand_871,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_871_out.pdbqt
qvina,8SPD,ligand_872,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_872_out.pdbqt
qvina,8SPD,ligand_873,-5.5,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_873_out.pdbqt
qvina,8SPD,ligand_874,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_874_out.pdbqt
qvina,8SPD,ligand_875,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_875_out.pdbqt
qvina,8SPD,ligand_876,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_876_out.pdbqt
qvina,8SPD,ligand_877,,
qvina,8SPD,ligand_878,-5.1,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_878_out.pdbqt
qvina,8SPD,ligand_879,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_879_out.pdbqt
qvina,8SPD,ligand_880,-5.4,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_880_out.pdbqt
qvina,8SPD,ligand_881,-5.2,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_881_out.pdbqt
qvina,8SPD,ligand_882,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_882_out.pdbqt
qvina,8SPD,ligand_883,-5.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8SPD/ligand_883_out.pdbqt
